item_id,order_id,food_item,amount_paid
714,447,Gam Ja Tang,11.25
715,4900,Cha Siu Bao,9.25
716,3683,Cha Siu Bao,9.25
717,4019,Cha Siu Bao,9.25
718,1904,Cha Siu Bao,9.25
719,3853,Cha Siu Bao,9.25
720,2408,Braised Beef Noodles,10.25
721,4020,Braised Beef Noodles,10.25
722,3010,Cha Siu Bao,9.25
723,4537,Black Sugar Bubble Tea,5.25
724,2228,Black Sugar Bubble Tea,5.25
725,2120,Braised Beef Noodles,10.25
726,2790,Passionfruit Green Tea,3.75
727,3916,Pork Belly Bao,9.25
728,2209,Gam Ja Tang,11.25
729,4651,Pork Belly Bao,9.25
730,951,Gam Ja Tang,11.25
731,382,Gam Ja Tang,11.25
732,4261,Pork Belly Bao,9.25
733,1707,Cha Siu Bao,9.25
734,2523,Braised Beef Noodles,10.25
735,4770,Cha Siu Bao,9.25
736,1528,Gam Ja Tang,11.25
737,4116,Gam Ja Tang,11.25
738,817,Matcha Cheese Cake,6.75
739,925,Pork Belly Bao,9.25
740,1486,Pork Belly Bao,9.25
741,3955,Pork Belly Bao,9.25
742,3720,Passionfruit Green Tea,3.75
743,4228,Cha Siu Bao,9.25
744,4912,Passionfruit Green Tea,3.75
745,4000,Pork Belly Bao,9.25
746,1676,Gam Ja Tang,11.25
747,138,Gam Ja Tang,11.25
748,2901,Passionfruit Green Tea,3.75
749,3179,Braised Beef Noodles,10.25
750,4082,Pork Belly Bao,9.25
751,1857,Braised Beef Noodles,10.25
752,2087,Passionfruit Green Tea,3.75
753,631,Pork Belly Bao,9.25
754,1694,Gam Ja Tang,11.25
755,698,Black Sugar Bubble Tea,5.25
756,3749,Passionfruit Green Tea,3.75
757,571,Passionfruit Green Tea,3.75
758,273,Matcha Cheese Cake,6.75
759,2986,Passionfruit Green Tea,3.75
760,973,Braised Beef Noodles,10.25
761,987,Cha Siu Bao,9.25
762,3273,Gam Ja Tang,11.25
763,1306,Pork Belly Bao,9.25
764,2132,Braised Beef Noodles,10.25
765,2112,Pork Belly Bao,9.25
766,806,Gam Ja Tang,11.25
767,4306,Braised Beef Noodles,10.25
768,3822,Passionfruit Green Tea,3.75
769,169,Pork Belly Bao,9.25
770,3478,Pork Belly Bao,9.25
771,1136,Passionfruit Green Tea,3.75
772,631,Passionfruit Green Tea,3.75
773,4569,Gam Ja Tang,11.25
774,3357,Gam Ja Tang,11.25
775,2926,Black Sugar Bubble Tea,5.25
776,234,Matcha Cheese Cake,6.75
777,1950,Passionfruit Green Tea,3.75
778,1077,Pork Belly Bao,9.25
779,1868,Gam Ja Tang,11.25
780,2789,Pork Belly Bao,9.25
781,1396,Gam Ja Tang,11.25
782,1996,Passionfruit Green Tea,3.75
783,2454,Gam Ja Tang,11.25
784,3100,Gam Ja Tang,11.25
785,4783,Gam Ja Tang,11.25
786,897,Cha Siu Bao,9.25
787,1210,Black Sugar Bubble Tea,5.25
788,1517,Matcha Cheese Cake,6.75
789,3189,Gam Ja Tang,11.25
790,996,Black Sugar Bubble Tea,5.25
791,892,Pork Belly Bao,9.25
792,2580,Braised Beef Noodles,10.25
793,3556,Gam Ja Tang,11.25
794,1003,Gam Ja Tang,11.25
795,2345,Pork Belly Bao,9.25
796,4445,Pork Belly Bao,9.25
797,4178,Cha Siu Bao,9.25
798,265,Matcha Cheese Cake,6.75
799,3866,Pork Belly Bao,9.25
800,42,Braised Beef Noodles,10.25
801,2968,Braised Beef Noodles,10.25
802,3132,Cha Siu Bao,9.25
803,1860,Cha Siu Bao,9.25
804,1627,Passionfruit Green Tea,3.75
805,4243,Cha Siu Bao,9.25
806,4647,Black Sugar Bubble Tea,5.25
807,3664,Gam Ja Tang,11.25
808,1093,Pork Belly Bao,9.25
809,2732,Pork Belly Bao,9.25
810,768,Pork Belly Bao,9.25
811,4500,Gam Ja Tang,11.25
812,3440,Passionfruit Green Tea,3.75
813,4579,Gam Ja Tang,11.25
814,376,Pork Belly Bao,9.25
815,4543,Braised Beef Noodles,10.25
816,3923,Pork Belly Bao,9.25
817,2222,Braised Beef Noodles,10.25
818,1069,Braised Beef Noodles,10.25
819,2494,Gam Ja Tang,11.25
820,1966,Matcha Cheese Cake,6.75
821,1977,Pork Belly Bao,9.25
822,2768,Gam Ja Tang,11.25
823,2101,Cha Siu Bao,9.25
824,1974,Cha Siu Bao,9.25
825,2102,Pork Belly Bao,9.25
826,1257,Pork Belly Bao,9.25
827,373,Pork Belly Bao,9.25
828,1451,Pork Belly Bao,9.25
829,1984,Braised Beef Noodles,10.25
830,695,Passionfruit Green Tea,3.75
831,2315,Black Sugar Bubble Tea,5.25
832,835,Braised Beef Noodles,10.25
833,4959,Gam Ja Tang,11.25
834,3022,Matcha Cheese Cake,6.75
835,3180,Black Sugar Bubble Tea,5.25
836,1371,Passionfruit Green Tea,3.75
837,459,Cha Siu Bao,9.25
838,964,Gam Ja Tang,11.25
839,4989,Cha Siu Bao,9.25
840,4791,Black Sugar Bubble Tea,5.25
841,2498,Cha Siu Bao,9.25
842,1900,Red Bean & Taro Slush,8.75
843,1587,Passionfruit Green Tea,3.75
844,4402,Pork Belly Bao,9.25
845,1873,Braised Beef Noodles,10.25
846,3594,Cha Siu Bao,9.25
847,2638,Cha Siu Bao,9.25
848,3132,Cha Siu Bao,9.25
849,659,Gam Ja Tang,11.25
850,3459,Passionfruit Green Tea,3.75
851,3068,Passionfruit Green Tea,3.75
852,2728,Pork Belly Bao,9.25
853,2272,Pork Belly Bao,9.25
854,3044,Pork Belly Bao,9.25
855,1394,Passionfruit Green Tea,3.75
856,1990,Pork Belly Bao,9.25
857,3739,Gam Ja Tang,11.25
858,2854,Black Sugar Bubble Tea,5.25
859,3737,Gam Ja Tang,11.25
860,1205,Braised Beef Noodles,10.25
861,4498,Matcha Cheese Cake,6.75
862,696,Gam Ja Tang,11.25
863,473,Cha Siu Bao,9.25
864,4303,Pork Belly Bao,9.25
865,155,Braised Beef Noodles,10.25
866,2310,Braised Beef Noodles,10.25
867,2262,Matcha Cheese Cake,6.75
868,4903,Braised Beef Noodles,10.25
869,4090,Pork Belly Bao,9.25
870,4583,Cha Siu Bao,9.25
871,3617,Gam Ja Tang,11.25
872,2808,Pork Belly Bao,9.25
873,298,Pork Belly Bao,9.25
874,3152,Pork Belly Bao,9.25
875,2567,Black Sugar Bubble Tea,5.25
876,3942,Cha Siu Bao,9.25
877,1087,Braised Beef Noodles,10.25
878,3489,Gam Ja Tang,11.25
879,2801,Braised Beef Noodles,10.25
880,862,Black Sugar Bubble Tea,5.25
881,2949,Gam Ja Tang,11.25
882,226,Gam Ja Tang,11.25
883,3313,Pork Belly Bao,9.25
884,4582,Cha Siu Bao,9.25
885,2003,Cha Siu Bao,9.25
886,3819,Braised Beef Noodles,10.25
887,4606,Passionfruit Green Tea,3.75
888,1374,Passionfruit Green Tea,3.75
889,3560,Red Bean & Taro Slush,8.75
890,2793,Braised Beef Noodles,10.25
891,4912,Passionfruit Green Tea,3.75
892,2022,Black Sugar Bubble Tea,5.25
893,4363,Gam Ja Tang,11.25
894,1652,Braised Beef Noodles,10.25
895,1103,Pork Belly Bao,9.25
896,4635,Passionfruit Green Tea,3.75
897,4136,Pork Belly Bao,9.25
898,3873,Passionfruit Green Tea,3.75
899,1444,Passionfruit Green Tea,3.75
900,4080,Gam Ja Tang,11.25
901,2847,Gam Ja Tang,11.25
902,1858,Braised Beef Noodles,10.25
903,1307,Passionfruit Green Tea,3.75
904,1902,Black Sugar Bubble Tea,5.25
905,4614,Passionfruit Green Tea,3.75
906,4743,Gam Ja Tang,11.25
907,3647,Passionfruit Green Tea,3.75
908,2825,Braised Beef Noodles,10.25
909,982,Pork Belly Bao,9.25
910,2087,Matcha Cheese Cake,6.75
911,3639,Gam Ja Tang,11.25
912,3569,Cha Siu Bao,9.25
913,2190,Braised Beef Noodles,10.25
914,4756,Black Sugar Bubble Tea,5.25
915,1330,Matcha Cheese Cake,6.75
916,3080,Braised Beef Noodles,10.25
917,3882,Gam Ja Tang,11.25
918,744,Braised Beef Noodles,10.25
919,4357,Pork Belly Bao,9.25
920,4157,Matcha Cheese Cake,6.75
921,998,Braised Beef Noodles,10.25
922,169,Pork Belly Bao,9.25
923,3689,Black Sugar Bubble Tea,5.25
924,2258,Pork Belly Bao,9.25
925,4233,Black Sugar Bubble Tea,5.25
926,439,Gam Ja Tang,11.25
927,3015,Braised Beef Noodles,10.25
928,4042,Pork Belly Bao,9.25
929,3597,Braised Beef Noodles,10.25
930,920,Braised Beef Noodles,10.25
931,1030,Cha Siu Bao,9.25
932,982,Pork Belly Bao,9.25
933,3013,Pork Belly Bao,9.25
934,4126,Black Sugar Bubble Tea,5.25
935,983,Gam Ja Tang,11.25
936,3420,Cha Siu Bao,9.25
937,1780,Cha Siu Bao,9.25
938,2559,Gam Ja Tang,11.25
939,2769,Gam Ja Tang,11.25
940,4851,Gam Ja Tang,11.25
941,240,Gam Ja Tang,11.25
942,4640,Pork Belly Bao,9.25
943,517,Pork Belly Bao,9.25
944,3131,Gam Ja Tang,11.25
945,4631,Braised Beef Noodles,10.25
946,4890,Cha Siu Bao,9.25
947,4005,Cha Siu Bao,9.25
948,4073,Gam Ja Tang,11.25
949,3765,Matcha Cheese Cake,6.75
950,2606,Braised Beef Noodles,10.25
951,4635,Gam Ja Tang,11.25
952,3754,Braised Beef Noodles,10.25
953,4458,Braised Beef Noodles,10.25
954,825,Pork Belly Bao,9.25
955,1089,Passionfruit Green Tea,3.75
956,2772,Pork Belly Bao,9.25
957,2748,Matcha Cheese Cake,6.75
958,934,Gam Ja Tang,11.25
959,2819,Passionfruit Green Tea,3.75
960,1096,Black Sugar Bubble Tea,5.25
961,409,Braised Beef Noodles,10.25
962,3985,Pork Belly Bao,9.25
963,730,Pork Belly Bao,9.25
964,465,Gam Ja Tang,11.25
965,3797,Passionfruit Green Tea,3.75
966,2324,Black Sugar Bubble Tea,5.25
967,3255,Pork Belly Bao,9.25
968,1368,Passionfruit Green Tea,3.75
969,2730,Passionfruit Green Tea,3.75
970,1558,Braised Beef Noodles,10.25
971,476,Braised Beef Noodles,10.25
972,1461,Cha Siu Bao,9.25
973,279,Cha Siu Bao,9.25
974,4820,Pork Belly Bao,9.25
975,908,Gam Ja Tang,11.25
976,1117,Braised Beef Noodles,10.25
977,4190,Gam Ja Tang,11.25
978,2216,Gam Ja Tang,11.25
979,1171,Braised Beef Noodles,10.25
980,363,Pork Belly Bao,9.25
981,1259,Cha Siu Bao,9.25
982,2689,Gam Ja Tang,11.25
983,2432,Pork Belly Bao,9.25
984,4932,Gam Ja Tang,11.25
985,2136,Gam Ja Tang,11.25
986,1601,Gam Ja Tang,11.25
987,4672,Gam Ja Tang,11.25
988,344,Braised Beef Noodles,10.25
989,2186,Pork Belly Bao,9.25
990,3509,Matcha Cheese Cake,6.75
991,3176,Pork Belly Bao,9.25
992,4482,Black Sugar Bubble Tea,5.25
993,3552,Braised Beef Noodles,10.25
994,4108,Cha Siu Bao,9.25
995,1491,Pork Belly Bao,9.25
996,684,Cha Siu Bao,9.25
997,3648,Cha Siu Bao,9.25
998,805,Braised Beef Noodles,10.25
999,1620,Cha Siu Bao,9.25
1000,2582,Black Sugar Bubble Tea,5.25
1001,4410,Passionfruit Green Tea,3.75
1002,4346,Passionfruit Green Tea,3.75
1003,4730,Gam Ja Tang,11.25
1004,1140,Pork Belly Bao,9.25
1005,4354,Black Sugar Bubble Tea,5.25
1006,4898,Cha Siu Bao,9.25
1007,790,Matcha Cheese Cake,6.75
1008,1109,Pork Belly Bao,9.25
1009,4283,Cha Siu Bao,9.25
1010,4618,Pork Belly Bao,9.25
1011,1771,Black Sugar Bubble Tea,5.25
1012,3365,Braised Beef Noodles,10.25
1013,4535,Gam Ja Tang,11.25
1014,1407,Gam Ja Tang,11.25
1015,658,Gam Ja Tang,11.25
1016,279,Braised Beef Noodles,10.25
1017,4101,Gam Ja Tang,11.25
1018,2319,Passionfruit Green Tea,3.75
1019,1175,Pork Belly Bao,9.25
1020,2479,Cha Siu Bao,9.25
1021,1040,Cha Siu Bao,9.25
1022,604,Braised Beef Noodles,10.25
1023,1529,Passionfruit Green Tea,3.75
1024,1380,Braised Beef Noodles,10.25
1025,3565,Passionfruit Green Tea,3.75
1026,3944,Braised Beef Noodles,10.25
1027,453,Braised Beef Noodles,10.25
1028,2001,Braised Beef Noodles,10.25
1029,3160,Passionfruit Green Tea,3.75
1030,400,Gam Ja Tang,11.25
1031,797,Black Sugar Bubble Tea,5.25
1032,2003,Gam Ja Tang,11.25
1033,2738,Pork Belly Bao,9.25
1034,3794,Pork Belly Bao,9.25
1035,2378,Braised Beef Noodles,10.25
1036,3201,Passionfruit Green Tea,3.75
1037,428,Passionfruit Green Tea,3.75
1038,1671,Gam Ja Tang,11.25
1039,3285,Pork Belly Bao,9.25
1040,3768,Cha Siu Bao,9.25
1041,4582,Black Sugar Bubble Tea,5.25
1042,1873,Braised Beef Noodles,10.25
1043,4306,Braised Beef Noodles,10.25
1044,3739,Black Sugar Bubble Tea,5.25
1045,2155,Pork Belly Bao,9.25
1046,649,Gam Ja Tang,11.25
1047,404,Black Sugar Bubble Tea,5.25
1048,1741,Braised Beef Noodles,10.25
1049,3479,Pork Belly Bao,9.25
1050,3306,Pork Belly Bao,9.25
1051,4050,Passionfruit Green Tea,3.75
1052,3845,Pork Belly Bao,9.25
1053,2102,Gam Ja Tang,11.25
1054,89,Pork Belly Bao,9.25
1055,949,Pork Belly Bao,9.25
1056,2593,Cha Siu Bao,9.25
1057,4581,Braised Beef Noodles,10.25
1058,4520,Gam Ja Tang,11.25
1059,1277,Gam Ja Tang,11.25
1060,4767,Black Sugar Bubble Tea,5.25
1061,4940,Passionfruit Green Tea,3.75
1062,1088,Gam Ja Tang,11.25
1063,2255,Braised Beef Noodles,10.25
1064,4742,Gam Ja Tang,11.25
1065,2339,Pork Belly Bao,9.25
1066,475,Braised Beef Noodles,10.25
1067,1733,Pork Belly Bao,9.25
1068,3482,Pork Belly Bao,9.25
1069,2522,Passionfruit Green Tea,3.75
1070,4669,Passionfruit Green Tea,3.75
1071,833,Braised Beef Noodles,10.25
1072,3306,Pork Belly Bao,9.25
1073,1352,Pork Belly Bao,9.25
1074,1318,Braised Beef Noodles,10.25
1075,281,Braised Beef Noodles,10.25
1076,4494,Gam Ja Tang,11.25
1077,772,Braised Beef Noodles,10.25
1078,1710,Braised Beef Noodles,10.25
1079,4155,Black Sugar Bubble Tea,5.25
1080,3958,Cha Siu Bao,9.25
1081,2386,Gam Ja Tang,11.25
1082,3650,Gam Ja Tang,11.25
1083,4169,Black Sugar Bubble Tea,5.25
1084,424,Gam Ja Tang,11.25
1085,2643,Pork Belly Bao,9.25
1086,728,Braised Beef Noodles,10.25
1087,2680,Gam Ja Tang,11.25
1088,4879,Pork Belly Bao,9.25
1089,2930,Black Sugar Bubble Tea,5.25
1090,3960,Gam Ja Tang,11.25
1091,73,Passionfruit Green Tea,3.75
1092,49,Cha Siu Bao,9.25
1093,3823,Gam Ja Tang,11.25
1094,2832,Pork Belly Bao,9.25
1095,1767,Matcha Cheese Cake,6.75
1096,1644,Braised Beef Noodles,10.25
1097,864,Gam Ja Tang,11.25
1098,3215,Matcha Cheese Cake,6.75
1099,4093,Cha Siu Bao,9.25
1100,1880,Pork Belly Bao,9.25
1101,2864,Braised Beef Noodles,10.25
1102,2056,Passionfruit Green Tea,3.75
1103,4076,Passionfruit Green Tea,3.75
1104,1538,Gam Ja Tang,11.25
1105,3209,Pork Belly Bao,9.25
1106,3491,Black Sugar Bubble Tea,5.25
1107,34,Gam Ja Tang,11.25
1108,3373,Cha Siu Bao,9.25
1109,3710,Pork Belly Bao,9.25
1110,1836,Braised Beef Noodles,10.25
1111,1501,Pork Belly Bao,9.25
1112,4002,Pork Belly Bao,9.25
1113,1914,Pork Belly Bao,9.25
1114,1562,Pork Belly Bao,9.25
1115,3206,Passionfruit Green Tea,3.75
1116,2676,Black Sugar Bubble Tea,5.25
1117,1529,Gam Ja Tang,11.25
1118,185,Braised Beef Noodles,10.25
1119,1324,Braised Beef Noodles,10.25
1120,1844,Cha Siu Bao,9.25
1121,2929,Passionfruit Green Tea,3.75
1122,2845,Pork Belly Bao,9.25
1123,1660,Pork Belly Bao,9.25
1124,2128,Black Sugar Bubble Tea,5.25
1125,4419,Pork Belly Bao,9.25
1126,1650,Pork Belly Bao,9.25
1127,1275,Gam Ja Tang,11.25
1128,977,Cha Siu Bao,9.25
1129,266,Gam Ja Tang,11.25
1130,218,Gam Ja Tang,11.25
1131,4354,Braised Beef Noodles,10.25
1132,3781,Gam Ja Tang,11.25
1133,549,Cha Siu Bao,9.25
1134,1931,Cha Siu Bao,9.25
1135,1878,Braised Beef Noodles,10.25
1136,1650,Pork Belly Bao,9.25
1137,3496,Gam Ja Tang,11.25
1138,260,Cha Siu Bao,9.25
1139,2482,Gam Ja Tang,11.25
1140,743,Braised Beef Noodles,10.25
1141,1692,Gam Ja Tang,11.25
1142,1964,Matcha Cheese Cake,6.75
1143,1057,Pork Belly Bao,9.25
1144,2792,Gam Ja Tang,11.25
1145,1748,Pork Belly Bao,9.25
1146,1275,Cha Siu Bao,9.25
1147,3411,Cha Siu Bao,9.25
1148,872,Passionfruit Green Tea,3.75
1149,991,Braised Beef Noodles,10.25
1150,190,Cha Siu Bao,9.25
1151,4152,Passionfruit Green Tea,3.75
1152,985,Gam Ja Tang,11.25
1153,4072,Pork Belly Bao,9.25
1154,4877,Cha Siu Bao,9.25
1155,1123,Pork Belly Bao,9.25
1156,1293,Braised Beef Noodles,10.25
1157,4038,Passionfruit Green Tea,3.75
1158,1681,Braised Beef Noodles,10.25
1159,394,Pork Belly Bao,9.25
1160,4975,Gam Ja Tang,11.25
1161,1025,Cha Siu Bao,9.25
1162,1564,Pork Belly Bao,9.25
1163,304,Gam Ja Tang,11.25
1164,1874,Red Bean & Taro Slush,8.75
1165,245,Cha Siu Bao,9.25
1166,3580,Gam Ja Tang,11.25
1167,1287,Cha Siu Bao,9.25
1168,4812,Passionfruit Green Tea,3.75
1169,2242,Pork Belly Bao,9.25
1170,3943,Passionfruit Green Tea,3.75
1171,4856,Gam Ja Tang,11.25
1172,1730,Gam Ja Tang,11.25
1173,3604,Pork Belly Bao,9.25
1174,501,Cha Siu Bao,9.25
1175,1021,Cha Siu Bao,9.25
1176,2600,Red Bean & Taro Slush,8.75
1177,4986,Braised Beef Noodles,10.25
1178,3844,Pork Belly Bao,9.25
1179,4444,Passionfruit Green Tea,3.75
1180,1805,Braised Beef Noodles,10.25
1181,4413,Braised Beef Noodles,10.25
1182,2821,Pork Belly Bao,9.25
1183,3070,Braised Beef Noodles,10.25
1184,1441,Braised Beef Noodles,10.25
1185,4358,Matcha Cheese Cake,6.75
1186,1579,Gam Ja Tang,11.25
1187,4924,Passionfruit Green Tea,3.75
1188,4607,Cha Siu Bao,9.25
1189,3799,Braised Beef Noodles,10.25
1190,45,Pork Belly Bao,9.25
1191,1559,Gam Ja Tang,11.25
1192,1717,Cha Siu Bao,9.25
1193,4113,Gam Ja Tang,11.25
1194,2464,Pork Belly Bao,9.25
1195,2583,Passionfruit Green Tea,3.75
1196,1826,Braised Beef Noodles,10.25
1197,4507,Gam Ja Tang,11.25
1198,4773,Braised Beef Noodles,10.25
1199,3707,Gam Ja Tang,11.25
1200,3814,Gam Ja Tang,11.25
1201,1275,Braised Beef Noodles,10.25
1202,3496,Pork Belly Bao,9.25
1203,1874,Gam Ja Tang,11.25
1204,4456,Matcha Cheese Cake,6.75
1205,2390,Pork Belly Bao,9.25
1206,2160,Braised Beef Noodles,10.25
1207,970,Braised Beef Noodles,10.25
1208,1966,Cha Siu Bao,9.25
1209,1156,Cha Siu Bao,9.25
1210,2063,Gam Ja Tang,11.25
1211,254,Cha Siu Bao,9.25
1212,1345,Pork Belly Bao,9.25
1213,2303,Braised Beef Noodles,10.25
1214,874,Cha Siu Bao,9.25
1215,3340,Pork Belly Bao,9.25
1216,4657,Matcha Cheese Cake,6.75
1217,3442,Pork Belly Bao,9.25
1218,1418,Gam Ja Tang,11.25
1219,4557,Braised Beef Noodles,10.25
1220,1387,Pork Belly Bao,9.25
1221,4937,Cha Siu Bao,9.25
1222,2875,Pork Belly Bao,9.25
1223,3071,Braised Beef Noodles,10.25
1224,31,Gam Ja Tang,11.25
1225,4400,Braised Beef Noodles,10.25
1226,4095,Braised Beef Noodles,10.25
1227,4470,Pork Belly Bao,9.25
1228,3322,Matcha Cheese Cake,6.75
1229,1931,Gam Ja Tang,11.25
1230,4842,Pork Belly Bao,9.25
1231,1284,Cha Siu Bao,9.25
1232,4577,Pork Belly Bao,9.25
1233,399,Braised Beef Noodles,10.25
1234,1701,Gam Ja Tang,11.25
1235,1257,Gam Ja Tang,11.25
1236,4693,Braised Beef Noodles,10.25
1237,3769,Braised Beef Noodles,10.25
1238,186,Pork Belly Bao,9.25
1239,1168,Gam Ja Tang,11.25
1240,2030,Gam Ja Tang,11.25
1241,2145,Gam Ja Tang,11.25
1242,2454,Matcha Cheese Cake,6.75
1243,1418,Cha Siu Bao,9.25
1244,1588,Gam Ja Tang,11.25
1245,578,Pork Belly Bao,9.25
1246,2034,Gam Ja Tang,11.25
1247,197,Passionfruit Green Tea,3.75
1248,4712,Gam Ja Tang,11.25
1249,1352,Gam Ja Tang,11.25
1250,4571,Braised Beef Noodles,10.25
1251,1041,Braised Beef Noodles,10.25
1252,319,Herbal Grass Jelly Drink,8.75
1253,366,Gam Ja Tang,11.25
1254,1348,Passionfruit Green Tea,3.75
1255,2941,Pork Belly Bao,9.25
1256,76,Braised Beef Noodles,10.25
1257,78,Gam Ja Tang,11.25
1258,4626,Cha Siu Bao,9.25
1259,2686,Braised Beef Noodles,10.25
1260,3562,Cha Siu Bao,9.25
1261,908,Pork Belly Bao,9.25
1262,3001,Pork Belly Bao,9.25
1263,4028,Pork Belly Bao,9.25
1264,4481,Braised Beef Noodles,10.25
1265,1908,Cha Siu Bao,9.25
1266,4589,Braised Beef Noodles,10.25
1267,2697,Gam Ja Tang,11.25
1268,2867,Cha Siu Bao,9.25
1269,502,Passionfruit Green Tea,3.75
1270,2975,Pork Belly Bao,9.25
1271,2938,Braised Beef Noodles,10.25
1272,3791,Gam Ja Tang,11.25
1273,1115,Cha Siu Bao,9.25
1274,4790,Passionfruit Green Tea,3.75
1275,2737,Cha Siu Bao,9.25
1276,2158,Gam Ja Tang,11.25
1277,2827,Pork Belly Bao,9.25
1278,1862,Cha Siu Bao,9.25
1279,1705,Gam Ja Tang,11.25
1280,3292,Passionfruit Green Tea,3.75
1281,2805,Pork Belly Bao,9.25
1282,2449,Cha Siu Bao,9.25
1283,4967,Gam Ja Tang,11.25
1284,1404,Cha Siu Bao,9.25
1285,1223,Gam Ja Tang,11.25
1286,3301,Gam Ja Tang,11.25
1287,2211,Cha Siu Bao,9.25
1288,1361,Black Sugar Bubble Tea,5.25
1289,4881,Black Sugar Bubble Tea,5.25
1290,3529,Cha Siu Bao,9.25
1291,2409,Gam Ja Tang,11.25
1292,2423,Braised Beef Noodles,10.25
1293,3966,Pork Belly Bao,9.25
1294,3012,Pork Belly Bao,9.25
1295,3638,Gam Ja Tang,11.25
1296,3297,Cha Siu Bao,9.25
1297,2501,Gam Ja Tang,11.25
1298,3961,Black Sugar Bubble Tea,5.25
1299,1118,Pork Belly Bao,9.25
1300,4756,Pork Belly Bao,9.25
1301,3305,Pork Belly Bao,9.25
1302,1249,Pork Belly Bao,9.25
1303,3271,Gam Ja Tang,11.25
1304,3979,Braised Beef Noodles,10.25
1305,4072,Passionfruit Green Tea,3.75
1306,1643,Pork Belly Bao,9.25
1307,4335,Gam Ja Tang,11.25
1308,2801,Gam Ja Tang,11.25
1309,1323,Cha Siu Bao,9.25
1310,2626,Pork Belly Bao,9.25
1311,1575,Matcha Cheese Cake,6.75
1312,3723,Gam Ja Tang,11.25
1313,1515,Gam Ja Tang,11.25
1314,1411,Matcha Cheese Cake,6.75
1315,1451,Cha Siu Bao,9.25
1316,471,Braised Beef Noodles,10.25
1317,2405,Gam Ja Tang,11.25
1318,1276,Gam Ja Tang,11.25
1319,4884,Gam Ja Tang,11.25
1320,1195,Cha Siu Bao,9.25
1321,220,Braised Beef Noodles,10.25
1322,3734,Pork Belly Bao,9.25
1323,3888,Gam Ja Tang,11.25
1324,1651,Pork Belly Bao,9.25
1325,1986,Gam Ja Tang,11.25
1326,1435,Gam Ja Tang,11.25
1327,2016,Gam Ja Tang,11.25
1328,2303,Gam Ja Tang,11.25
1329,1223,Gam Ja Tang,11.25
1330,2809,Gam Ja Tang,11.25
1331,4727,Gam Ja Tang,11.25
1332,3806,Braised Beef Noodles,10.25
1333,714,Passionfruit Green Tea,3.75
1334,3622,Gam Ja Tang,11.25
1335,3414,Braised Beef Noodles,10.25
1336,4594,Passionfruit Green Tea,3.75
1337,4024,Cha Siu Bao,9.25
1338,978,Passionfruit Green Tea,3.75
1339,3389,Cha Siu Bao,9.25
1340,1576,Braised Beef Noodles,10.25
1341,3943,Passionfruit Green Tea,3.75
1342,478,Pork Belly Bao,9.25
1343,4709,Gam Ja Tang,11.25
1344,2150,Braised Beef Noodles,10.25
1345,3986,Gam Ja Tang,11.25
1346,3485,Cha Siu Bao,9.25
1347,3972,Gam Ja Tang,11.25
1348,1132,Black Sugar Bubble Tea,5.25
1349,2161,Passionfruit Green Tea,3.75
1350,781,Cha Siu Bao,9.25
1351,172,Braised Beef Noodles,10.25
1352,3957,Pork Belly Bao,9.25
1353,1262,Pork Belly Bao,9.25
1354,76,Pork Belly Bao,9.25
1355,202,Pork Belly Bao,9.25
1356,1512,Gam Ja Tang,11.25
1357,2870,Gam Ja Tang,11.25
1358,1230,Cha Siu Bao,9.25
1359,4696,Braised Beef Noodles,10.25
1360,1503,Pork Belly Bao,9.25
1361,3994,Cha Siu Bao,9.25
1362,1573,Pork Belly Bao,9.25
1363,4412,Red Bean & Taro Slush,8.75
1364,288,Braised Beef Noodles,10.25
1365,2305,Pork Belly Bao,9.25
1366,3350,Passionfruit Green Tea,3.75
1367,4214,Passionfruit Green Tea,3.75
1368,185,Gam Ja Tang,11.25
1369,3824,Black Sugar Bubble Tea,5.25
1370,1370,Cha Siu Bao,9.25
1371,3675,Gam Ja Tang,11.25
1372,2258,Braised Beef Noodles,10.25
1373,2392,Gam Ja Tang,11.25
1374,1737,Pork Belly Bao,9.25
1375,238,Cha Siu Bao,9.25
1376,3469,Black Sugar Bubble Tea,5.25
1377,666,Gam Ja Tang,11.25
1378,123,Pork Belly Bao,9.25
1379,4324,Pork Belly Bao,9.25
1380,747,Gam Ja Tang,11.25
1381,1223,Pork Belly Bao,9.25
1382,705,Braised Beef Noodles,10.25
1383,4787,Gam Ja Tang,11.25
1384,1271,Passionfruit Green Tea,3.75
1385,4430,Passionfruit Green Tea,3.75
1386,3843,Braised Beef Noodles,10.25
1387,3238,Gam Ja Tang,11.25
1388,1568,Pork Belly Bao,9.25
1389,2136,Passionfruit Green Tea,3.75
1390,2416,Gam Ja Tang,11.25
1391,1469,Gam Ja Tang,11.25
1392,2841,Matcha Cheese Cake,6.75
1393,4813,Gam Ja Tang,11.25
1394,3521,Pork Belly Bao,9.25
1395,1118,Gam Ja Tang,11.25
1396,707,Gam Ja Tang,11.25
1397,1058,Gam Ja Tang,11.25
1398,2965,Gam Ja Tang,11.25
1399,834,Braised Beef Noodles,10.25
1400,1498,Braised Beef Noodles,10.25
1401,2191,Pork Belly Bao,9.25
1402,2068,Braised Beef Noodles,10.25
1403,2848,Pork Belly Bao,9.25
1404,570,Gam Ja Tang,11.25
1405,381,Pork Belly Bao,9.25
1406,3443,Gam Ja Tang,11.25
1407,1221,Braised Beef Noodles,10.25
